request_row_id,title,content
4BE78F2B7718936ABD3D654DBBB1EA631FAF8645DBAAE0A6814F5179C623B533,关于乡村小学师资稳定与作业管理的诉求,"领导好,我家孩子下学期升入新年级,在村里公办小学上学。家里条件一般,我们文化不高,也没钱给孩子报课外班,只能依靠学校老师。孩子平时睡眠充足,暑假作业符合要求,我们比较放心。但我们听说附近一些学校老师流动比较频繁,心里很担心开学后班级老师不稳定,孩子刚升年级又要适应新老师,影响学习。我们盼着孩子将来能考上大学,可如果小学阶段师资跟不上,高年级会更吃力。按规定小学生书面家庭作业时间不应超过一个小时,希望开学后学校能继续控制好作业量,别骤然增加。恳请领导们关注乡村小学师资稳定和作业管理,让普通家庭孩子也有公平的学习环境。"
2C9A8E0FF054639D26F4316F81D42ABE4F404EB59773FA3CC5E5360E568A5BD6,关于乡村升学衔接期孩子课后服务和作业辅导的担忧,"领导好,我是东部乡村一名小学生的家长。孩子今年暑假后就要升入衔接年级,家里经济条件一般,我和家人文化水平不高,以前也没给孩子报过学科类辅导班,学习上能帮的很少。眼下最愁的是开学后课后服务到底能不能真正接住我们这样的家庭。孩子学校是普通公办学校,资源本来就有限,我们担心新学期课后服务只是看管,缺少老师认真辅导作业、巩固基础;也担心学校师资不稳定,换老师频繁,孩子升年级后不适应。家里人口多,照护压力大,大人还要忙生计,实在没有能力另外花钱补课。希望领导能多关心乡村普通学校,督促学校把课后服务做实,优先保障作业指导和基础辅导,让师资安排稳定一些,别让孩子因为家庭条件跟不上。我们也希望相关部门能对学校管理、师资配备进行核查协调,让农村孩子也能享受到实实在在的帮助。"
7CA9AF27F044F4DAD16ECEA70B063D8AD9C33C881F4566463962E713A2E58781,关于农村小学升学衔接阶段教育支持的请求,"我是东部农村一名小学生家长,孩子现在读升学衔接年级。家里经济条件不好,我们大人文化程度也低,辅导不了孩子功课。现在孩子书面作业时间虽然没有超过规定,但我们很担心开学后跟不上,更怕将来考不上大学。孩子目前没有参加学校课后服务,也没有上校外培训班。农村学校本来资源就少,有时老师换得勤,管理也不够稳定。希望政府能重视农村学校软件建设,在升学衔接阶段给孩子提供更多校内辅导或课后帮扶,让家里条件差的孩子也能得到公平的教育机会,别因为家长没能力就耽误了孩子。"
049E715045B3C0B07E5CE8F76A1772D0C7792822F4B8543336667043ACCD64C2,关于农村学校课后服务质量和实效的担忧与请求,"我是农村一名小学生的家长,孩子正处于升学衔接年级。家里经济条件有限,我们文化程度不高,辅导孩子学习很吃力。这个月孩子参加了学校的课后服务,我们本来觉得是好事,但心里一直不踏实。我们学校不是重点学校,农村学校条件相对薄弱,担心老师流动性大、年轻老师少,课后服务会不会只是让孩子坐着写作业或者自由活动,没有真正的辅导和拓展。孩子马上面临升学衔接,我们担心光靠现有课后服务,学习基础打不牢,将来跟不上。另外,现在外面的学科辅导班少了很多,我们这样的家庭更依赖学校,希望领导能重视农村学校课后服务的实际质量,加强师资配备和管理,让课后服务真正有内容、有指导,而不是流于形式。同时,农村很多孩子由老人接送,课后服务时间如果安排不当,老人腿脚不便,刮风下雨更困难,也请统筹考虑时间安排和安全保障。"
C2C565EF6B6099149CEBC810ADF266D601FE56276711EC34CFD492B6B3D7FB2F,乡村孩子升学衔接阶段教育保障诉求,"我是一名乡村学生的家长,孩子正处在升学衔接年级,暑假后就要进入新学段。家里经济条件有限,我和家人文化程度不高,这个暑假孩子没参加学校的课后服务,以前也没有上过课外补习班。目前看孩子的作业时间是符合规定的,但我更担心开学以后。我们这边是乡村学校,我了解到一些类似情况的家庭,最发愁的就是学校软件跟不上,师资不太稳定,管理也需要优化。家里同住人口多,平时照看孩子的主要是老人,如果新学段学校离家远、接送不便,或者老师更换频繁、教学抓不紧,孩子很容易在这个关口掉队。作为家长,我们一直希望孩子能考上大学,不想因为资源不均衡耽误了他。恳请领导关注乡村学校在升学衔接阶段的师资配备和教学管理,协调相关部门做好保障,让孩子能平稳过渡、安心上学。"
1B533AD9222627EC79E1F2710C7C017588A3591E94BBD4220797869D8682AB01,关于乡村小学课后服务质量的求助,"领导好,我是东部乡村一名小学生的家长。孩子正处在升学衔接年级,家里经济条件比较紧,以前也没上过校外学科培训,就指望学校能把孩子教扎实。这个暑假孩子在学校参加课后服务,制度上说每天至少两小时、自愿参加,但我们最担心的是服务质量。乡村学校本来就存在师资不稳定、老师年龄偏大、管理不够精细的情况,课后服务如果只是把孩子集中看着,没有针对升学衔接的作业指导和学习习惯培养,对孩子帮助很有限。家里老人多,父母文化水平也不高,辅导不了功课,孩子睡眠是够的,我们也希望他将来能考大学,但这需要学校在课后服务里把内容安排充实,特别是衔接年级的知识巩固和阅读、数学思维这些。希望领导能核查一下我们这类乡村公办学校的课后服务实际开展情况,督促学校加强师资保障,别让课后服务流于形式,真正帮到像我们这样没有条件报班、只能依靠学校的普通家庭。"
2F9FBC35230CB4243E7B7166560B81D6B84698E1100C2EB0688003EA2A5BF928,乡村孩子升学衔接阶段教育保障诉求,"我是一名乡村学生的家长,孩子正处在升学衔接年级,暑假后就要进入新学段。家里经济条件有限,我和家人文化程度不高,这个暑假孩子没参加学校的课后服务,以前也没有上过课外补习班。目前看孩子的作业时间是符合规定的,但我更担心开学以后。我们这边是乡村学校,我了解到一些类似情况的家庭,最发愁的就是学校软件跟不上,师资不太稳定,管理也需要优化。家里同住人口多,平时照看孩子的主要是老人,如果新学段学校离家远、接送不便,或者老师更换频繁、教学抓不紧,孩子很容易在这个关口掉队。作为家长,我们一直希望孩子能考上大学,不想因为资源不均衡耽误了他。恳请领导关注乡村学校在升学衔接阶段的师资配备和教学管理,协调相关部门做好保障,让孩子能平稳过渡、安心上学。"
489376D4399106DEFD00AC17C03116D83F433CD6C7EBEE4827121FA4FB5B05EE,关于农村学校课后服务和作业辅导的关切与建议,"领导好,我是农村的一名学生家长,孩子正处在升学的衔接年级。家里经济条件不好,我和家人文化程度也有限,辅导作业很吃力。这个暑假孩子参加了学校的课后服务,我们很感谢有这样的安排。但农村学校条件有限,我们担心课后服务容易变成单纯看管,老师不稳定、内容单一,作业辅导和衔接学习跟不上。以前我们没给孩子报过校外培训班,现在外面的学科培训也少了,更盼着学校课后服务能真正帮到孩子。希望领导督促相关部门,多给乡村学校补充和稳定师资,优化课后服务内容和作业指导,让农村孩子不因家庭条件差而掉队。"
CFA21972D772E6A3B6AA908A1285C2E9C178DBC770CEA945509639239F7446EE,乡村孩子升学衔接阶段教育保障诉求,"我是一名乡村学生的家长,孩子正处在升学衔接年级,暑假后就要进入新学段。家里经济条件有限,我和家人文化程度不高,这个暑假孩子没参加学校的课后服务,以前也没有上过课外补习班。目前看孩子的作业时间是符合规定的,但我更担心开学以后。我们这边是乡村学校,我了解到一些类似情况的家庭,最发愁的就是学校软件跟不上,师资不太稳定,管理也需要优化。家里同住人口多,平时照看孩子的主要是老人,如果新学段学校离家远、接送不便,或者老师更换频繁、教学抓不紧,孩子很容易在这个关口掉队。作为家长,我们一直希望孩子能考上大学,不想因为资源不均衡耽误了他。恳请领导关注乡村学校在升学衔接阶段的师资配备和教学管理,协调相关部门做好保障,让孩子能平稳过渡、安心上学。"
72BAEBE25D3A1EA02832D27593AACDB15FF3995570293F3C579FA580EAF6A3D6,希望加强农村小学课后服务辅导质量和作业统筹,"领导好,我家在乡村,孩子马上要升入新的年级,我们文化水平不高,家里老人也多,辅导功课很吃力。暑假快结束了,孩子现在虽然参加学校课后服务,每周五天、每天两小时,但农村学校老师少、任务重,我们担心开学后课后服务主要是看孩子,作业辅导和活动内容跟不上。孩子正处在升学衔接阶段,书面作业按规定应该不超过60分钟,但实际能不能落实我们心里没底。希望上级能关注农村学校的课后服务师资和经费保障,安排老师真正答疑辅导,让孩子尽量在学校完成作业,不要都压回家。也请学校统筹好各科作业量,高年级也不要突破时间上限。孩子由老人接送,课后服务结束时间最好能和农村家长干活、下班时间接上,并考虑路上安全问题。"
59928CECA457B34748E950199876064896BCB68219847C5BDD67188FA4346B46,关于公办小学课后服务资源保障的诉求,"领导您好。我是本地一名小学生家长,孩子就读公办小学,学校属于非重点校。暑假期间,孩子书面作业符合规定,睡眠充足,但我们双职工家庭照护压力较大,下午孩子在家缺乏系统的阅读和体育活动安排。考虑到开学后该年级原则上不布置书面家庭作业,我们担心孩子放学后缺乏有效照护和学习引导。结合以往入学时家长对教育公平问题的关注,希望领导能统筹协调,推动公办非重点学校提供更充分的课后服务,让孩子可以在校内完成阅读、体育锻炼等非书面学习活动,缓解双职工家庭的接送和辅导压力,也避免家长被迫寻求校外培训。恳请相关部门核查并协调处理。"
67496FA08364CF3914322C6EABE2B28939AA4A7C5D26AD5FDB1F3CC2B4C8D3B0,关于新学期学校课后服务落实的求助,"领导您好,我是一名小学生家长。孩子就读于家附近的公办小学,学校虽然不是重点,但离家近很方便。我们夫妻俩平时都要上班,家里其他成员也各有各的事情,孩子放学后的照看和辅导一直让我们很头疼。现在放暑假还好,但很快就要开学了。我们了解到,现在有要求学校完善课后服务,自愿参加、时间衔接、内容多样,我们非常期待。但同时也担心我们这种普通公办学校,师资和经费有限,课后服务会不会只是做做样子,或者变相变成集体补课,增加孩子负担。我们真心希望领导能督促学校在新学期开学后把课后服务落到实处,保证有老师认真看管和辅导,最好能让孩子在学校就把作业完成,不要再布置书面家庭作业带回家,减轻我们家长的压力。另外,也恳请服务时间能尽量衔接我们下班时间,内容上能丰富一些,让孩子多接触一些有益的活动。麻烦领导帮我们协调推动,谢谢。"
95B977AE45A0C4444D65776DFA9148F74BB179E6C1F3BB814A879AA8B52C17D9,关于春季开学后课后服务需求的留言,"领导好,我们是双职工家庭,孩子就读公办小学低年级。按照现行规定,孩子年级原则上不布置书面家庭作业,放学时间较早。我们夫妻均需上班,家里同住成员虽多,但具体接送照护仍有不便,孩子本月也没有参加学校课后服务。眼看春季开学在即,很担心孩子放学后无人照看、学习生活安排跟不上。希望领导能关注城镇公办小学课后服务的覆盖和规范,协调学校在新学期提供或完善课后服务,适当延长看护时间,安排阅读、体育、兴趣等活动,让孩子安全、充实地度过放学后时段,也让家长安心工作。谢谢!"
74C29081E9596BBF3A9DEF28E145752D4B6AC9B1D462C2DDC2945ADA0B790B4E,关于优化小学课后服务内容的建议,"领导您好。我家孩子在公办小学就读,目前不是升学衔接年级,我们夫妻双方都要上班,家里老人也在帮忙,但辅导孩子学习的时间和精力比较有限。孩子现在每月参加学校课后服务,书面作业总量也符合要求,但我们心里还是有些担忧:作业少了,孩子在校内能不能得到足够的学习指导和巩固?课后服务时间每天有两小时左右,我们希望这段时间不只是简单看管或自由活动,而是能有老师答疑、辅导作业或者组织一些阅读、科技、体育等有益活动。现在的要求强调学校完善课后服务、加强作业指导,我们非常支持,但担心落实质量参差不齐。恳请领导关注学校课后服务的实际开展情况,督促教育部门指导学校丰富内容、保障师资,让孩子在课后服务中既能完成学习任务,又能发展兴趣,也减轻我们双职工家庭的照护压力。谢谢。"
E67E785160FBF10951F465576177C93513DBD2FC111F924946718282C4909FA7,关于小学暑假公益性托管与活动供给的建议,"我是一名小学生家长,孩子就读公办小学,现在放暑假。我们夫妻双方都需要上班,孩子假期在家缺少有组织的学习和活动安排。孩子本月没有参加学校课后服务,目前也没有参加学科类培训班。希望领导能协调相关部门和学校,在暑假期间提供一些公益性的托管、兴趣小组、阅读指导或体育活动,既丰富孩子的假期生活,也能减轻双职工家庭的后顾之忧。同时,建议在不增加书面作业负担的前提下,学校能适当安排一些非书面类实践任务,帮助孩子保持学习习惯。谢谢。"
A85A0B267B78B391E7E1B60BA0374D4B9A6C8A5D3E7F754148050574231C5401,请关注暑假学校课后服务质量和保障问题,"领导您好。我家孩子目前就读小学,这个暑假参加了学校的课后服务。作为双职工家庭,我们很需要这样的安排,也感谢学校提供了便利。但最近看到一些关于校外培训收缩和作业管理的新要求,我们既支持也担心学校课后服务如果只是把孩子集中看管,内容单一、师资和活动安全跟不上,反而会让家长不放心。我们孩子以前没有上过学科培训班,平时睡眠也够,但希望学校课后服务能提供更丰富的阅读、体育、兴趣活动,而不是简单延长在校时间。孩子目前书面作业符合规定,我们也不想增加负担,只希望课后服务能真正落实“自愿参加、内容多样”的要求,别在暑假打折扣。恳请相关部门对学校课后服务加强督导和保障,让双职工家庭能安心工作,孩子也能过一个安全有意义的暑假。"
5026D30A1A0DFC201C3768F4CE9AF657B1E9B491D8DBBD58B26D18EE911CC6F9,关于小学暑假公益性托管与活动供给的建议,"我是一名小学生家长,孩子就读公办小学,现在放暑假。我们夫妻双方都需要上班,孩子假期在家缺少有组织的学习和活动安排。孩子本月没有参加学校课后服务,目前也没有参加学科类培训班。希望领导能协调相关部门和学校,在暑假期间提供一些公益性的托管、兴趣小组、阅读指导或体育活动,既丰富孩子的假期生活,也能减轻双职工家庭的后顾之忧。同时,建议在不增加书面作业负担的前提下,学校能适当安排一些非书面类实践任务,帮助孩子保持学习习惯。谢谢。"
E280AF4ACC2EB3F95727AFD531201A0572F3C6A1F129A66A0730411EC4E0FB1B,关于提升学校课后服务质量的建议,"领导您好,我是一名小学生的家长,我们夫妻都在上班,平时接送孩子时间比较紧张。目前孩子参加了学校的课后服务,解决了我们很大困难,非常感谢。但作为家长,我也有一些担心:现在孩子书面作业很少,我们也没有给孩子报校外培训班,很希望课后服务能够真正内容丰富、质量有保障,让孩子在学校里既能得到老师的指导,又能发展一些兴趣爱好、锻炼身体,而不是单纯看护到点。暑假期间孩子也参加了学校的课后服务,我们很感激,但更关心开学后这项服务能不能持续做实、做好。想请领导关注一下学校课后服务的师资配备、课程安排和经费保障,督促学校把好事办好,让我们双职工家庭能够更安心。"
E15F2943C8577144E06E8E9DC58A12440E1611B6A9B3F005289E2B85388D8533,关于小学暑假公益性托管与活动供给的建议,"我是一名小学生家长,孩子就读公办小学,现在放暑假。我们夫妻双方都需要上班,孩子假期在家缺少有组织的学习和活动安排。孩子本月没有参加学校课后服务,目前也没有参加学科类培训班。希望领导能协调相关部门和学校,在暑假期间提供一些公益性的托管、兴趣小组、阅读指导或体育活动,既丰富孩子的假期生活,也能减轻双职工家庭的后顾之忧。同时,建议在不增加书面作业负担的前提下,学校能适当安排一些非书面类实践任务,帮助孩子保持学习习惯。谢谢。"
82897C817915E14C00709D66D123B458E1E180D37164ED5A02A703C248A38FF3,关于保障暑期学校课后服务质量的诉求,"领导您好。我们夫妻都要上班,暑假里孩子照看成了难题。这个假期学校提供了课后服务,我们也给孩子报名参加了,确实缓解了一些压力。作为家长,我们很感谢。但心里也有担忧:学校课后服务能否做到自愿参加、时间真正衔接家长下班,内容是否丰富,而不会变成变相补课或布置书面家庭作业。孩子平时睡眠时间比较充足,我们也不希望假期被作业和培训填满。现在校外学科培训管得严,我们孩子以前也没参加过,更依赖学校提供的服务。恳请领导关注公办小学暑期课后服务的落实情况,督促学校保障师资和经费,丰富活动内容,坚持不增加书面作业负担,不引入学科培训,让孩子过一个健康、充实的暑假。希望相关部门核查并协调处理。"
C313F77DDE27B30A19F3557C94CC8BDD6151ADA120E1345E665337E5186B3BAE,关于新学期小学家庭作业负担反弹的担忧与监督请求,"领导您好,我是乡镇一名小学生家长。孩子现在小学阶段,暑假书面作业情况还算符合规定,睡眠休息有保障。但我们心里不踏实,因为以往见过附近学校临近期末或开学后作业量猛增的情况,有孩子一年级每天写到十来点,二年级语文又写生字词又做练习册,中午还得背写,家长天天签字,漏签就点名批评。新学期马上就开始了,我们很担心书面作业又会一下子多起来。家里父母都要上班,时间紧,老人也辅导不了,如果学校再把批改签字任务压给家长,孩子累,家长也扛不住。只希望孩子能睡够觉,别因为作业太多失去学习兴趣。恳请教育部门在开学前和开学后加强暗访监督,重点检查是否存在超量布置书面家庭作业、要求家长批改签字、占用午休布置任务等问题,别让减负停在纸面上。"
D6A57DA6A6411AF80237A5091CF85317EF43419A3AAB9B04537E0AD29CE78DF0,农村学校作业管理和课后服务需加强监督,"领导好,我是一名农村小学生的家长。孩子现在读小学低年级,学校不是公办性质。我和孩子爸爸平时都要上班,家里老人多但能辅导的精力有限,晚上到家常常比较晚。按照现行规定,低年级原则上不布置书面家庭作业,这个月从时长上看孩子没有明显超量,但我们很担心开学后作业负担会慢慢增加。以前看到过同省有家长反映,有的老师让孩子提前把辅导教材带回家,一年级孩子写到十来点,写不完在群里点名批评;还有的让家长每一项都签字,漏了就在群里公开批评。我们很怕自己孩子也遇到这样的情况。现在政策要求学校统筹作业总量、加强校内指导,并要求完善课后服务,自愿参加、时间衔接。但我们学校不是公办的,担心上级监管覆盖不到位,课后服务也可能变成变相讲课或收费项目。希望领导能安排教育部门多到农村这类学校暗访检查,尤其是开学之后,重点看看作业有没有超量、老师有没有把批改和辅导全推给家长,也督促学校把课后服务真正做起来,让我们双职工家庭能安心工作,孩子也能早点休息、保持学习兴趣。谢谢。"
49FDB7E875EB05E63014F7D7C4F6F9AE40578AFD1C70160AC27DDD3095AEBF30,关于农村小学低年级作业管理和课后服务的诉求,"领导您好,我是中部农村一名小学生家长。我们夫妻都在上班,家里同住人口多,但能专门照看孩子的精力有限,家庭时间安排很紧。孩子马上要开学了,现在上小学低年级,按政策这个年级不布置书面家庭作业,目前看作业情况也基本符合规定,但我们心里不踏实。以前听说过省内一些学校一到开学或临考,作业就突然多起来,一年级孩子写到晚上十来点,家长还得天天签字,漏了就在群里被公开批评,把辅导任务都推给家长。我们担心开学后学校又慢慢加码。另外,孩子目前没有参加学校课后服务,我们双职工家庭放学后实在不好接,农村学校课后服务能不能覆盖到我们这里也是个问题。希望领导能督促教育部门加强对农村学校的日常暗访和监督,真正把低年级不布置书面作业落实到位,别让作业负担反弹;同时推动农村学校规范开展课后服务,解决我们这样的家庭实际困难。谢谢。"
C1F30D7AAE3942F7C5B7488AC04EB462A2442F0AEE0214130857DEBCB1CEAA65,希望加强乡村小学作业与课后服务监管,"我家孩子上小学,家在乡村,我们夫妻俩都要上班,家里经济条件一般,平时照看孩子的时间和精力非常有限。眼下寒假结束马上开学,孩子这学期也参加了学校的课后服务,书面作业目前倒还符合要求,但我心里还是不踏实。以前总听说周边学校有孩子作业写到很晚、老师把辅导任务都推给家长、完不成就在群里点名批评的情况,怕开学后这些问题又冒出来。希望领导能多关注农村学校的作业管理和课后服务,督促学校严格执行不布置书面家庭作业的规定,不要给家长增加额外负担;课后服务既然讲自愿参加、时间衔接、内容多样,就请真正把内容安排好,别变成变相补课或者单纯看管。也希望教育部门多暗访、多监督,确保要求真正落到实处,让孩子有足够休息和阅读的时间,家长也能安心工作。"
88051772842C0F3FDFABD19BC241E8D473CEF1702690B9ED5115A7A8DDD01368,关于农村小学作业负担和家校分工的担忧与建议,"领导好,我是中部农村的一名小学生家长。孩子目前不在毕业年级,这个暑假作业量基本符合规定,我们感到欣慰。但我们两口子都在上班,家里人口多,日常照看和辅导时间很紧张。根据身边亲友和同省一些家长之前的经历,一些学校在开学后容易出现书面作业超量、要求家长逐项签字打卡、甚至中午也不让孩子休息的情况。我们担心孩子所在学校下学期也会出现类似问题。孩子睡眠一直比较充足,我们希望继续保持,不想因为作业压力牺牲休息和运动。恳请教育部门在秋季开学后加强对学校特别是农村学校的日常监督和暗访,确保不布置超出规定的书面家庭作业,不把批改辅导任务转嫁给家长,让孩子们真正有合理的课业负担。"
AB531BE71421A2A71A631B7508886BEFE2EE9100A2F8308EEDBDFD22220CA4AB,建议加强农村学校课后服务与作业减负督查,"领导好,我是中部农村一名小学生家长。家里人口多,我和孩子爸爸每天都要上班,时间比较紧,这个暑假孩子在学校参加课后服务,目前作业不多,但我们一直担心开学后作业又会多起来。周边过去常有低年级孩子作业写到很晚、家长不签字就被在群里点名批评的情况,很怕自己孩子也遇到。现在虽然有作业和课后服务要求,但农村学校落实不一定到位,课后服务有时就是看管或者变相上课。希望教育部门多到农村学校暗访,重点查课后服务有没有真正提供作业辅导和文体活动,有没有违规给低年级布置大量书面作业、把辅导压力转给家长,让孩子和家长都能轻松一点。"
97F09A8E5A50BEACD2B147B38B24D3D9E42246694AE8D64A588E9DA4350F414C,关于农村小学作业负担和家校分工的担忧与建议,"领导好,我是中部农村的一名小学生家长。孩子目前不在毕业年级,这个暑假作业量基本符合规定,我们感到欣慰。但我们两口子都在上班,家里人口多,日常照看和辅导时间很紧张。根据身边亲友和同省一些家长之前的经历,一些学校在开学后容易出现书面作业超量、要求家长逐项签字打卡、甚至中午也不让孩子休息的情况。我们担心孩子所在学校下学期也会出现类似问题。孩子睡眠一直比较充足,我们希望继续保持,不想因为作业压力牺牲休息和运动。恳请教育部门在秋季开学后加强对学校特别是农村学校的日常监督和暗访,确保不布置超出规定的书面家庭作业,不把批改辅导任务转嫁给家长,让孩子们真正有合理的课业负担。"
